FID,Station,Station_Na,Longitude,Latitude,SAMPLE_DAT,Parameter,Result_Val,Error_Flag
50053,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"ALKALINITY, TOTAL (AS CaCO3) (total,mg/l)",41.200000000000003, 
50054,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Aluminum (dissolved,ug/l)",31.399999999999999,N
50055,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Aluminum (total,ug/l)",123.000000000000000, 
50056,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Arsenic (total,ug/l)",0.000000000000000,U
50057,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Cadmium (dissolved,ug/l)",0.000000000000000,U
50058,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Cadmium (total,ug/l)",0.000000000000000,U
50059,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Calcium (total,ug/l)",14200.000000000000000, 
50060,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Carbon, Dissolved Organic (DOC) (dissolved,mg/l)",3.600000000000000, 
50061,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"CHLORIDE (AS CL) (total,mg/l)",15.500000000000000, 
50062,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Copper (dissolved,ug/l)",0.907000000000000,J
50063,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Copper (total,ug/l)",1.200000000000000, 
50064,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Fluoride, undistilled (total,mg/l)",0.000000000000000,U
50065,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"HARDNESS (AS CACO3) (total,mg/l)",48.000000000000000, 
50066,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Iron (total,ug/l)",276.000000000000000, 
50067,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Lead (dissolved,ug/l)",0.000000000000000,U
50068,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Lead (total,ug/l)",0.712000000000000,J
50069,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Magnesium (total,ug/l)",3040.000000000000000, 
50070,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Manganese (total,ug/l)",43.299999999999997, 
50071,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Nickel (dissolved,ug/l)",0.896000000000000,J
50072,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Nickel (total,ug/l)",1.000000000000000, 
50073,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Nitrate+Nitrite as Nitrogen (total,mg/l)",0.288000000000000, 
50074,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Nitrogen, ammonia (As N) (total,mg/l)",0.170000000000000, 
50075,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"NITROGEN, KJELDAHL, TOTAL (total,mg/l)",0.430000000000000, 
50076,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"NITROGEN, NITRATE (AS N) (total,mg/l)",0.275000000000000, 
50077,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"NITROGEN, NITRITE (total,mg/l)",0.013000000000000, 
50078,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Orthophosphate as Phosphorus, Dissolved (dissolved,mg/l)",0.009000000000000, 
50079,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"PH (total,pH units)",7.740000000000000,H
50080,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"PHENOLICS, TOTAL RECOVERABLE (total,mg/l)",0.003100000000000, 
50081,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"PHOSPHORUS, TOTAL (AS P) (total,mg/l)",0.021000000000000, 
50082,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Potassium (total,ug/l)",685.000000000000000,J
50083,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Silver (total,ug/l)",0.000000000000000,U
50084,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Sodium (total,ug/l)",9460.000000000000000, 
50085,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"SPECIFIC CONDUCTANCE (total,umhos/cm)",160.000000000000000, 
50086,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"SULFATE (AS SO4) (total,mg/l)",8.300000000000001, 
50087,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Temperature of pH Analysis (total,deg c)",22.199999999999999,H
50088,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE) (total,mg/l)",90.000000000000000, 
50089,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"TOTAL ORGANIC CARBON (total,mg/l)",3.500000000000000, 
50090,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"TOTAL SOLIDS (total,mg/l)",102.000000000000000, 
50091,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Total Suspended Solids (total,mg/l)",4.900000000000000, 
50092,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"TOTAL VOLATILE SOLIDS (total,mg/l)",26.000000000000000, 
50093,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"TURBIDITY (total,ntu)",3.070000000000000, 
50094,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Zinc (dissolved,ug/l)",3.100000000000000,J
50095,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/26/2016 0:00:00,"Zinc (total,ug/l)",5.900000000000000, 
50096,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"ALKALINITY, TOTAL (AS CaCO3) (total,mg/l)",62.399999999999999, 
50097,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"ALKALINITY, TOTAL (AS CaCO3) (total,mg/l)",62.399999999999999, 
50098,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Aluminum (dissolved,ug/l)",35.100000000000001, 
50099,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Aluminum (dissolved,ug/l)",35.100000000000001, 
50100,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Aluminum (total,ug/l)",1430.000000000000000, 
50101,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Aluminum (total,ug/l)",1430.000000000000000, 
50102,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Arsenic (total,ug/l)",0.459000000000000,J
50103,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Arsenic (total,ug/l)",0.459000000000000,J
50104,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Cadmium (dissolved,ug/l)",0.000000000000000,U
50105,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Cadmium (dissolved,ug/l)",0.000000000000000,U
50106,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Cadmium (total,ug/l)",0.030000000000000,J
50107,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Cadmium (total,ug/l)",0.030000000000000,J
50108,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Calcium (total,ug/l)",24400.000000000000000, 
50109,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Calcium (total,ug/l)",24400.000000000000000, 
50110,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Carbon, Dissolved Organic (DOC) (dissolved,mg/l)",3.300000000000000, 
50111,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Carbon, Dissolved Organic (DOC) (dissolved,mg/l)",3.300000000000000, 
50112,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"CHLORIDE (AS CL) (total,mg/l)",28.899999999999999, 
50113,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"CHLORIDE (AS CL) (total,mg/l)",28.899999999999999, 
50114,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Conductivity at 25 Degrees Celsius (total,umhos/cm)",250.000000000000000, 
50115,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Conductivity at 25 Degrees Celsius (total,umhos/cm)",250.000000000000000, 
50116,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Copper (dissolved,ug/l)",17.399999999999999, 
50117,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Copper (dissolved,ug/l)",17.399999999999999, 
50118,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Copper (total,ug/l)",97.799999999999997, 
50119,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Copper (total,ug/l)",97.799999999999997, 
50120,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Fluoride, undistilled (total,mg/l)",0.000000000000000,U
50121,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Fluoride, undistilled (total,mg/l)",0.000000000000000,U
50122,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"HARDNESS (AS CACO3) (total,mg/l)",80.599999999999994, 
50123,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"HARDNESS (AS CACO3) (total,mg/l)",80.599999999999994, 
50124,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Iron (total,ug/l)",1260.000000000000000,NE
50125,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Iron (total,ug/l)",1260.000000000000000,NE
50126,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Lead (dissolved,ug/l)",0.000000000000000,U
50127,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Lead (dissolved,ug/l)",0.000000000000000,U
50128,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Lead (total,ug/l)",2.900000000000000, 
50129,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Lead (total,ug/l)",2.900000000000000, 
50130,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Magnesium (total,ug/l)",4760.000000000000000, 
50131,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Magnesium (total,ug/l)",4760.000000000000000, 
50132,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Manganese (total,ug/l)",83.400000000000006, 
50133,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Manganese (total,ug/l)",83.400000000000006, 
50134,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Mercury (NA,ppt)",1.300000000000000, 
50135,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Mercury (NA,ppt)",1.300000000000000, 
50136,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Nickel (dissolved,ug/l)",1.000000000000000, 
50137,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Nickel (dissolved,ug/l)",1.000000000000000, 
50138,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Nickel (total,ug/l)",2.900000000000000, 
50139,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Nickel (total,ug/l)",2.900000000000000, 
50140,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Nitrate+Nitrite as Nitrogen (total,mg/l)",0.451000000000000, 
50141,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Nitrate+Nitrite as Nitrogen (total,mg/l)",0.451000000000000, 
50142,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Nitrogen, ammonia (As N) (total,mg/l)",0.025800000000000, 
50143,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Nitrogen, ammonia (As N) (total,mg/l)",0.025800000000000, 
50144,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"NITROGEN, KJELDAHL, TOTAL (total,mg/l)",0.360000000000000, 
50145,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"NITROGEN, KJELDAHL, TOTAL (total,mg/l)",0.360000000000000, 
50146,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"NITROGEN, NITRATE (AS N) (total,mg/l)",0.433000000000000, 
50147,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"NITROGEN, NITRATE (AS N) (total,mg/l)",0.433000000000000, 
50148,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"NITROGEN, NITRITE (total,mg/l)",0.018000000000000, 
50149,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"NITROGEN, NITRITE (total,mg/l)",0.018000000000000, 
50150,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Orthophosphate as Phosphorus, Dissolved (dissolved,mg/l)",0.028600000000000, 
50151,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Orthophosphate as Phosphorus, Dissolved (dissolved,mg/l)",0.028600000000000, 
50152,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"PH (total,pH units)",7.500000000000000,H
50153,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"PH (total,pH units)",7.500000000000000,H
50154,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"PHENOLICS, TOTAL RECOVERABLE (total,mg/l)",0.000000000000000,U
50155,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"PHENOLICS, TOTAL RECOVERABLE (total,mg/l)",0.000000000000000,U
50156,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"PHOSPHORUS, TOTAL (AS P) (total,mg/l)",0.081600000000000, 
50157,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"PHOSPHORUS, TOTAL (AS P) (total,mg/l)",0.081600000000000, 
50158,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Potassium (total,ug/l)",1250.000000000000000,E
50159,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Potassium (total,ug/l)",1250.000000000000000,E
50160,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Silver (total,ug/l)",0.000000000000000,U
50161,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Silver (total,ug/l)",0.000000000000000,U
50162,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Sodium (total,ug/l)",17000.000000000000000, 
50163,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Sodium (total,ug/l)",17000.000000000000000, 
50164,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"SULFATE (AS SO4) (total,mg/l)",10.800000000000001, 
50165,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"SULFATE (AS SO4) (total,mg/l)",10.800000000000001, 
50166,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Temperature of pH Analysis (total,deg c)",20.800000000000001,H
50167,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Temperature of pH Analysis (total,deg c)",20.800000000000001,H
50168,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE) (total,mg/l)",140.000000000000000, 
50169,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE) (total,mg/l)",140.000000000000000, 
50170,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"TOTAL ORGANIC CARBON (total,mg/l)",3.100000000000000, 
50171,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"TOTAL ORGANIC CARBON (total,mg/l)",3.100000000000000, 
50172,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"TOTAL SOLIDS (total,mg/l)",188.000000000000000, 
50173,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"TOTAL SOLIDS (total,mg/l)",188.000000000000000, 
50174,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Total Suspended Solids (total,mg/l)",50.799999999999997, 
50175,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Total Suspended Solids (total,mg/l)",50.799999999999997, 
50176,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"TOTAL VOLATILE SOLIDS (total,mg/l)",60.000000000000000, 
50177,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"TOTAL VOLATILE SOLIDS (total,mg/l)",60.000000000000000, 
50178,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"TURBIDITY (total,ntu)",2.620000000000000, 
50179,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"TURBIDITY (total,ntu)",2.620000000000000, 
50180,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Zinc (dissolved,ug/l)",7.100000000000000, 
50181,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Zinc (dissolved,ug/l)",7.100000000000000, 
50182,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Zinc (total,ug/l)",27.000000000000000, 
50183,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,4/27/2016 0:00:00,"Zinc (total,ug/l)",27.000000000000000, 
50184,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"ALKALINITY, TOTAL (AS CaCO3) (total,mg/l)",69.200000000000003, 
50185,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"ALKALINITY, TOTAL (AS CaCO3) (total,mg/l)",69.200000000000003, 
50186,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"Aluminum (dissolved,ug/l)",46.299999999999997, 
50187,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"Aluminum (dissolved,ug/l)",46.299999999999997, 
50188,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"Aluminum (total,ug/l)",596.000000000000000, 
50189,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"Aluminum (total,ug/l)",596.000000000000000, 
50190,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"Arsenic (total,ug/l)",0.617000000000000,J
50191,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"Arsenic (total,ug/l)",0.617000000000000,J
50192,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"Cadmium (dissolved,ug/l)",0.000000000000000,U
50193,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"Cadmium (dissolved,ug/l)",0.000000000000000,U
50194,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"Cadmium (total,ug/l)",0.025000000000000,J
50195,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"Cadmium (total,ug/l)",0.025000000000000,J
50196,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"Calcium (total,ug/l)",25200.000000000000000, 
50197,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"Calcium (total,ug/l)",25200.000000000000000, 
50198,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"Carbon, Dissolved Organic (DOC) (dissolved,mg/l)",4.500000000000000, 
50199,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"Carbon, Dissolved Organic (DOC) (dissolved,mg/l)",4.500000000000000, 
50200,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"CHLORIDE (AS CL) (total,mg/l)",26.600000000000001, 
50201,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"CHLORIDE (AS CL) (total,mg/l)",26.600000000000001, 
50202,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"Conductivity at 25 Degrees Celsius (total,umhos/cm)",303.000000000000000, 
50203,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"Conductivity at 25 Degrees Celsius (total,umhos/cm)",303.000000000000000, 
50204,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"Copper (dissolved,ug/l)",14.100000000000000, 
50205,13010077,L.HUDSON R. IN POUGHKEEPSIE,-73.938800000000001,41.720599999999997,6/23/2016 0:00:00,"Copper (dissolved,ug/l)",14.100000000000000, 
